Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Rushing Yards
860.0,121.0,Andrew Peasley,Utah St.,731,2020-21,1,[3],['11/26/2020'],['New Mexico'],[118.0]
336.0,32.0,Ty Jordan,Utah,732,2020-21,3,"[2, 3, 5]","['12/05/2020', '12/12/2020', '12/19/2020']","['Oregon St.', 'Colorado', 'Washington St.']","[167.0, 147.0, 154.0]"
548.0,73.0,Keyon Brooks,Vanderbilt,736,2020-21,2,"[6, 7]","['11/07/2020', '11/14/2020']","['Mississippi St.', 'Kentucky']","[115.0, 121.0]"
95.0,7.0,Khalil Herbert,Virginia Tech,742,2020-21,6,"[1, 2, 3, 4, 5, 7]","['09/26/2020', '12/12/2020', '10/03/2020', '10/10/2020', '10/17/2020', '10/31/2020']","['NC State', 'Virginia', 'Duke', 'North Carolina', 'Boston College', 'Louisville']","[104.0, 162.0, 207.0, 138.0, 143.0, 147.0]"
548.0,73.0,Hendon Hooker,Virginia Tech,742,2020-21,2,"[5, 8]","['10/17/2020', '11/07/2020']","['Boston College', 'Liberty']","[164.0, 156.0]"
860.0,121.0,Brennan Armstrong,Virginia,746,2020-21,1,[9],['12/05/2020'],['Boston College'],[130.0]
336.0,32.0,Kenneth Walker III,Wake Forest,749,2020-21,3,"[2, 3, 8]","['09/19/2020', '10/17/2020', '10/02/2020']","['NC State', 'Virginia', 'Campbell']","[131.0, 128.0, 105.0]"
336.0,32.0,Christian Beal-Smith,Wake Forest,749,2020-21,3,"[4, 6, 8]","['10/24/2020', '11/14/2020', '10/02/2020']","['Virginia Tech', 'North Carolina', 'Campbell']","[129.0, 120.0, 130.0]"
860.0,121.0,Deon McIntosh,Washington St.,754,2020-21,1,[2],['11/07/2020'],['Oregon St.'],[147.0]
141.0,12.0,Leddie Brown,West Virginia,768,2020-21,5,"[1, 5, 6, 8, 10]","['09/12/2020', '10/17/2020', '10/31/2020', '11/14/2020', '09/26/2020']","['Eastern Ky.', 'Kansas', 'Kansas St.', 'TCU', 'Oklahoma St.']","[123.0, 195.0, 102.0, 156.0, 104.0]"
860.0,121.0,Alec Sinkfield,West Virginia,768,2020-21,1,[1],['09/12/2020'],['Eastern Ky.'],[123.0]
860.0,121.0,Gaej Walker,Western Ky.,772,2020-21,1,[10],['11/21/2020'],['FIU'],[127.0]
336.0,32.0,La'Darius Jefferson,Western Mich.,774,2020-21,3,"[1, 5, 6]","['12/05/2020', '11/18/2020', '12/12/2020']","['Eastern Mich.', 'Central Mich.', 'Ball St.']","[130.0, 150.0, 159.0]"
860.0,121.0,Sean Tyler,Western Mich.,774,2020-21,1,[4],['11/11/2020'],['Toledo'],[100.0]
860.0,121.0,Garrett Groshek,Wisconsin,796,2020-21,1,[6],['12/19/2020'],['Minnesota'],[154.0]
548.0,73.0,Trey Smith,Wyoming,811,2020-21,2,"[3, 5]","['12/05/2020', '11/27/2020']","['New Mexico', 'UNLV']","[154.0, 164.0]"
548.0,73.0,Xazavian Valladay,Wyoming,811,2020-21,2,"[1, 6]","['10/30/2020', '11/05/2020']","['Hawaii', 'Colorado St.']","[163.0, 147.0]"
860.0,121.0,Shedro Louis,Liberty,355,2020-21,1,[5],['10/17/2020'],['Syracuse'],[170.0]
336.0,32.0,Malik Willis,Liberty,355,2020-21,3,"[1, 7, 13]","['09/19/2020', '11/07/2020', '12/26/2020']","['Western Ky.', 'Virginia Tech', 'Coastal Carolina']","[168.0, 108.0, 137.0]"
48.0,3.0,Joshua Mack,Liberty,355,2020-21,7,"[1, 2, 3, 10, 11, 12, 13]","['09/19/2020', '09/26/2020', '10/03/2020', '09/26/2020', '10/03/2020', '11/27/2020', '12/26/2020']","['Western Ky.', 'FIU', 'North Ala.', 'FIU', 'North Ala.', 'Massachusetts', 'Coastal Carolina']","[100.0, 107.0, 130.0, 107.0, 130.0, 109.0, 105.0]"
548.0,73.0,Peytton Pickett,Liberty,355,2020-21,2,"[5, 12]","['10/17/2020', '11/27/2020']","['Syracuse', 'Massachusetts']","[115.0, 125.0]"
548.0,103.0,Jermaine Brown Jr.,UAB,9,2019-20,2,"[7, 10]","['10/19/2019', '11/16/2019']","['Old Dominion', 'UTEP']","[116.0, 116.0]"
860.0,153.0,Spencer Brown,UAB,9,2019-20,1,[12],['11/30/2019'],['North Texas'],[111.0]
860.0,153.0,Dylan Hopkins,UAB,9,2019-20,1,[10],['11/16/2019'],['UTEP'],[163.0]
95.0,25.0,Najee Harris,Alabama,8,2019-20,6,"[4, 6, 7, 9, 12, 13]","['09/21/2019', '10/12/2019', '10/19/2019', '11/09/2019', '11/30/2019', '01/01/2020']","['Southern Miss.', 'Texas A&M', 'Tennessee', 'LSU', 'Auburn', 'Michigan']","[110.0, 114.0, 105.0, 146.0, 146.0, 136.0]"
141.0,30.0,Darrynton Evans,App State,27,2019-20,5,"[2, 6, 10, 11, 14]","['09/07/2019', '10/19/2019', '11/16/2019', '11/23/2019', '12/21/2019']","['Charlotte', 'ULM', 'Georgia St.', 'Texas St.', 'UAB']","[234.0, 136.0, 131.0, 154.0, 157.0]"
95.0,25.0,Eno Benjamin,Arizona St.,28,2019-20,6,"[1, 5, 6, 7, 11, 12]","['08/29/2019', '09/27/2019', '10/12/2019', '10/19/2019', '11/23/2019', '11/30/2019']","['Kent St.', 'California', 'Washington St.', 'Utah', 'Oregon', 'Arizona']","[102.0, 100.0, 137.0, 104.0, 114.0, 168.0]"
548.0,103.0,J.J. Taylor,Arizona,29,2019-20,2,"[2, 8]","['09/07/2019', '10/26/2019']","['Northern Ariz.', 'Stanford']","[102.0, 107.0]"
336.0,62.0,Khalil Tate,Arizona,29,2019-20,3,"[1, 3, 8]","['08/24/2019', '09/14/2019', '10/26/2019']","['Hawaii', 'Texas Tech', 'Stanford']","[108.0, 129.0, 103.0]"
860.0,153.0,Gary Brightwell,Arizona,29,2019-20,1,[2],['09/07/2019'],['Northern Ariz.'],[141.0]
336.0,62.0,Marcel Murray,Arkansas St.,30,2019-20,3,"[7, 8, 9]","['10/17/2019', '10/26/2019', '11/02/2019']","['Louisiana', 'Texas St.', 'ULM']","[164.0, 114.0, 175.0]"
860.0,153.0,Ryan Graham,Arkansas St.,30,2019-20,1,[2],['09/07/2019'],['UNLV'],[103.0]
141.0,30.0,Rakeem Boyd,Arkansas,31,2019-20,5,"[1, 3, 6, 9, 10]","['08/31/2019', '09/14/2019', '10/12/2019', '11/02/2019', '11/09/2019']","['Portland St.', 'Colorado St.', 'Kentucky', 'Mississippi St.', 'Western Ky.']","[114.0, 122.0, 134.0, 114.0, 185.0]"
860.0,153.0,Shaun Shivers,Auburn,37,2019-20,1,[3],['09/14/2019'],['Kent St.'],[102.0]
336.0,62.0,JaTarvious Whitlow,Auburn,37,2019-20,3,"[1, 3, 12]","['08/31/2019', '09/14/2019', '11/30/2019']","['Oregon', 'Kent St.', 'Alabama']","[110.0, 135.0, 114.0]"
860.0,153.0,Joey Gatewood,Auburn,37,2019-20,1,[3],['09/14/2019'],['Kent St.'],[102.0]
860.0,153.0,DJ Williams,Auburn,37,2019-20,1,[8],['10/26/2019'],['LSU'],[130.0]
548.0,103.0,Walter Fletcher,Ball St.,47,2019-20,2,"[8, 10]","['10/26/2019', '11/16/2019']","['Ohio', 'Central Mich.']","[156.0, 115.0]"
48.0,13.0,Caleb Huntley,Ball St.,47,2019-20,7,"[5, 6, 7, 9, 10, 11, 12]","['10/05/2019', '10/12/2019', '10/19/2019', '11/05/2019', '11/16/2019', '11/23/2019', '11/29/2019']","['NIU', 'Eastern Mich.', 'Toledo', 'Western Mich.', 'Central Mich.', 'Kent St.', 'Miami (OH)']","[157.0, 152.0, 119.0, 120.0, 106.0, 192.0, 134.0]"
860.0,153.0,Jamycal Hasty,Baylor,51,2019-20,1,[7],['10/19/2019'],['Oklahoma St.'],[146.0]
860.0,153.0,John Lovett,Baylor,51,2019-20,1,[1],['08/31/2019'],['SFA'],[108.0]
860.0,153.0,Robert Mahone,Boise St.,66,2019-20,1,[1],['08/31/2019'],['Florida St.'],[142.0]
336.0,62.0,George Holani,Boise St.,66,2019-20,3,"[2, 8, 11]","['09/06/2019', '11/02/2019', '11/23/2019']","['Marshall', 'San Jose St.', 'Utah St.']","[103.0, 126.0, 178.0]"
548.0,103.0,David Bailey,Boston College,67,2019-20,2,"[7, 9]","['10/19/2019', '11/02/2019']","['NC State', 'Syracuse']","[181.0, 172.0]"
28.0,5.0,AJ Dillon,Boston College,67,2019-20,8,"[3, 4, 5, 6, 7, 9, 10, 12]","['09/13/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/19/2019', '11/02/2019', '11/09/2019', '11/30/2019']","['Kansas', 'Rutgers', 'Wake Forest', 'Louisville', 'NC State', 'Syracuse', 'Florida St.', 'Pittsburgh']","[151.0, 150.0, 159.0, 118.0, 223.0, 242.0, 165.0, 178.0]"
860.0,153.0,Bryson Denley,Bowling Green,71,2019-20,1,[10],['11/13/2019'],['Miami (OH)'],[105.0]
860.0,153.0,Grant Loy,Bowling Green,71,2019-20,1,[6],['10/12/2019'],['Toledo'],[137.0]
860.0,153.0,Sione Finau,BYU,77,2019-20,1,[10],['11/16/2019'],['Idaho St.'],[102.0]
860.0,153.0,Jackson McChesney,BYU,77,2019-20,1,[11],['11/23/2019'],['Massachusetts'],[228.0]
28.0,5.0,Jaret Patterson,Buffalo,86,2019-20,8,"[4, 5, 8, 9, 10, 11, 12, 13]","['09/21/2019', '09/28/2019', '10/26/2019', '11/02/2019', '11/14/2019', '11/20/2019', '11/29/2019', '12/20/2019']","['Temple', 'Miami (OH)', 'Central Mich.', 'Eastern Mich.', 'Kent St.', 'Toledo', 'Bowling Green', 'Charlotte']","[133.0, 183.0, 149.0, 160.0, 141.0, 192.0, 298.0, 173.0]"
141.0,30.0,Kevin Marks,Buffalo,86,2019-20,5,"[3, 5, 6, 11, 12]","['09/14/2019', '09/28/2019', '10/05/2019', '11/20/2019', '11/29/2019']","['Liberty', 'Miami (OH)', 'Ohio', 'Toledo', 'Bowling Green']","[108.0, 101.0, 112.0, 118.0, 107.0]"
222.0,46.0,Ronnie Rivers,Fresno St.,96,2019-20,4,"[7, 8, 9, 12]","['10/26/2019', '11/02/2019', '11/09/2019', '11/30/2019']","['Colorado St.', 'Hawaii', 'Utah St.', 'San Jose St.']","[146.0, 103.0, 102.0, 177.0]"
860.0,153.0,Jalen Moreno-Cropper,Fresno St.,96,2019-20,1,[4],['09/28/2019'],['New Mexico St.'],[118.0]
860.0,153.0,DeShawn Collins,California,107,2019-20,1,[10],['11/16/2019'],['Southern California'],[103.0]
336.0,62.0,Christopher Brooks,California,107,2019-20,3,"[1, 12, 13]","['08/31/2019', '11/30/2019', '12/30/2019']","['UC Davis', 'UCLA', 'Illinois']","[197.0, 111.0, 120.0]"
222.0,46.0,Joshua Kelley,UCLA,110,2019-20,4,"[5, 7, 8, 9]","['09/28/2019', '10/17/2019', '10/26/2019', '11/02/2019']","['Arizona', 'Stanford', 'Arizona St.', 'Colorado']","[127.0, 176.0, 164.0, 126.0]"
860.0,153.0,Demetric Felton,UCLA,110,2019-20,1,[6],['10/05/2019'],['Oregon St.'],[111.0]
860.0,153.0,Otis Anderson,UCF,128,2019-20,1,[8],['10/26/2019'],['Temple'],[205.0]
860.0,153.0,Greg McCrae,UCF,128,2019-20,1,[3],['09/14/2019'],['Stanford'],[109.0]
548.0,103.0,Adrian Killins,UCF,128,2019-20,2,"[1, 12]","['08/29/2019', '11/29/2019']","['Florida A&M', 'South Fla.']","[106.0, 115.0]"
48.0,13.0,Jonathan Ward,Central Mich.,129,2019-20,7,"[1, 5, 6, 7, 8, 10, 11]","['08/29/2019', '09/28/2019', '10/05/2019', '10/12/2019', '10/19/2019', '11/02/2019', '11/16/2019']","['UAlbany', 'Western Mich.', 'Eastern Mich.', 'New Mexico St.', 'Bowling Green', 'NIU', 'Ball St.']","[158.0, 107.0, 132.0, 131.0, 130.0, 138.0, 105.0]"
141.0,30.0,Kobe Lewis,Central Mich.,129,2019-20,5,"[3, 7, 8, 10, 12]","['09/14/2019', '10/12/2019', '10/19/2019', '11/02/2019', '11/29/2019']","['Akron', 'New Mexico St.', 'Bowling Green', 'NIU', 'Toledo']","[146.0, 161.0, 125.0, 143.0, 131.0]"
48.0,13.0,Michael Warren II,Cincinnati,140,2019-20,7,"[3, 5, 8, 10, 11, 12, 14]","['09/14/2019', '10/04/2019', '11/02/2019', '11/16/2019', '11/23/2019', '11/29/2019', '01/02/2020']","['Miami (OH)', 'UCF', 'East Carolina', 'South Fla.', 'Temple', 'Memphis', 'Boston College']","[113.0, 133.0, 141.0, 134.0, 106.0, 122.0, 105.0]"
336.0,62.0,Desmond Ridder,Cincinnati,140,2019-20,3,"[8, 13, 14]","['11/02/2019', '12/07/2019', '01/02/2020']","['East Carolina', 'Memphis', 'Boston College']","[121.0, 113.0, 105.0]"
860.0,153.0,Gerrid Doaks,Cincinnati,140,2019-20,1,[9],['11/09/2019'],['UConn'],[123.0]
860.0,153.0,Trevor Lawrence,Clemson,147,2019-20,1,[15],['12/28/2019'],['Ohio St.'],[107.0]
28.0,5.0,Travis Etienne,Clemson,147,2019-20,8,"[1, 6, 7, 8, 9, 10, 11, 13]","['08/29/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/02/2019', '11/09/2019', '11/16/2019', '12/07/2019']","['Georgia Tech', 'Florida St.', 'Louisville', 'Boston College', 'Wofford', 'NC State', 'Wake Forest', 'Virginia']","[205.0, 127.0, 192.0, 109.0, 212.0, 112.0, 121.0, 114.0]"
95.0,25.0,CJ Marable,Coastal Carolina,149,2019-20,6,"[2, 3, 9, 10, 11, 12]","['09/14/2019', '09/21/2019', '11/16/2019', '11/23/2019', '11/30/2019', '09/07/2019']","['Norfolk St.', 'Massachusetts', 'Arkansas St.', 'ULM', 'Texas St.', 'Kansas']","[101.0, 100.0, 142.0, 172.0, 121.0, 148.0]"
860.0,153.0,Bryce Carpenter,Coastal Carolina,149,2019-20,1,[3],['09/21/2019'],['Massachusetts'],[102.0]
860.0,153.0,"Marcus McElroy, Jr.",Colorado St.,156,2019-20,1,[8],['10/26/2019'],['Fresno St.'],[117.0]
548.0,103.0,"Marvin Kinsey, Jr.",Colorado St.,156,2019-20,2,"[3, 4]","['09/14/2019', '09/21/2019']","['Arkansas', 'Toledo']","[180.0, 246.0]"
336.0,62.0,Alex Fontenot,Colorado,157,2019-20,3,"[1, 7, 11]","['08/30/2019', '10/19/2019', '11/23/2019']","['Colorado St.', 'Washington St.', 'Washington']","[125.0, 105.0, 105.0]"
141.0,30.0,Kevin Mensah,UConn,164,2019-20,5,"[1, 4, 8, 9, 10]","['08/29/2019', '09/28/2019', '10/26/2019', '11/01/2019', '11/09/2019']","['Wagner', 'UCF', 'Massachusetts', 'Navy', 'Cincinnati']","[144.0, 123.0, 164.0, 107.0, 115.0]"
860.0,153.0,Art Thompkins,UConn,164,2019-20,1,[8],['10/26/2019'],['Massachusetts'],[135.0]
548.0,103.0,Quentin Harris,Duke,193,2019-20,2,"[3, 4]","['09/14/2019', '09/27/2019']","['Middle Tenn.', 'Virginia Tech']","[107.0, 100.0]"
860.0,153.0,Demetrius Mauney,East Carolina,196,2019-20,1,[2],['09/07/2019'],['Gardner-Webb'],[107.0]
548.0,103.0,Darius Pinnix,East Carolina,196,2019-20,2,"[2, 11]","['09/07/2019', '11/23/2019']","['Gardner-Webb', 'UConn']","[134.0, 105.0]"
336.0,62.0,Shaq Vann,Eastern Mich.,204,2019-20,3,"[8, 10, 11]","['10/26/2019', '11/12/2019', '11/19/2019']","['Toledo', 'Akron', 'NIU']","[110.0, 142.0, 101.0]"
336.0,62.0,Malcolm Davidson,Fla. Atlantic,229,2019-20,3,"[6, 10, 13]","['10/12/2019', '11/09/2019', '12/07/2019']","['Middle Tenn.', 'FIU', 'UAB']","[149.0, 153.0, 128.0]"
860.0,153.0,Kaylan Wiggins,FIU,231,2019-20,1,[3],['09/14/2019'],['New Hampshire'],[187.0]
222.0,46.0,Anthony Jones,FIU,231,2019-20,4,"[5, 6, 7, 11]","['10/05/2019', '10/12/2019', '10/19/2019', '11/23/2019']","['Massachusetts', 'Charlotte', 'UTEP', 'Miami (FL)']","[115.0, 117.0, 102.0, 112.0]"
860.0,153.0,Napoleon Maxwell,FIU,231,2019-20,1,[6],['10/12/2019'],['Charlotte'],[114.0]
95.0,25.0,Cam Akers,Florida St.,234,2019-20,6,"[1, 2, 4, 7, 8, 12]","['08/31/2019', '09/07/2019', '09/21/2019', '10/19/2019', '10/26/2019', '11/30/2019']","['Boise St.', 'ULM', 'Louisville', 'Wake Forest', 'Syracuse', 'Florida']","[116.0, 193.0, 112.0, 157.0, 144.0, 102.0]"
