Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles For Loss
843.0,140.0,Jaylen Harrell,Michigan,418,2022-23,1,[13],['12/03/2022'],['Purdue'],[2.0]
843.0,140.0,Mike Sainristil,Michigan,418,2022-23,1,[4],['09/24/2022'],['Maryland'],[2.0]
165.0,24.0,Zaylin Wood,Middle Tenn.,419,2022-23,2,"[4, 5]","['09/24/2022', '09/30/2022']","['Miami (FL)', 'UTSA']","[2.0, 2.0]"
843.0,140.0,Christian Dixon,Middle Tenn.,419,2022-23,1,[2],['09/10/2022'],['Colorado St.'],[2.0]
843.0,140.0,Quindarius Dunnigan,Middle Tenn.,419,2022-23,1,[13],['12/24/2022'],['San Diego St.'],[2.0]
843.0,140.0,Jordan Ferguson,Middle Tenn.,419,2022-23,1,[12],['11/26/2022'],['FIU'],[3.0]
843.0,140.0,Marley Cook,Middle Tenn.,419,2022-23,1,[11],['11/19/2022'],['Fla. Atlantic'],[2.0]
843.0,140.0,Jalen Davis,Middle Tenn.,419,2022-23,1,[1],['09/03/2022'],['James Madison'],[3.0]
843.0,140.0,Tyler Nubin,Minnesota,428,2022-23,1,[6],['10/15/2022'],['Illinois'],[2.0]
843.0,140.0,Jett Johnson,Mississippi St.,430,2022-23,1,[8],['10/22/2022'],['Alabama'],[2.0]
843.0,140.0,DeShawn Page,Mississippi St.,430,2022-23,1,[8],['10/22/2022'],['Alabama'],[2.0]
843.0,140.0,Nathaniel Watson,Mississippi St.,430,2022-23,1,[12],['11/24/2022'],['Ole Miss'],[2.5]
843.0,140.0,Tyrus Wheat,Mississippi St.,430,2022-23,1,[12],['11/24/2022'],['Ole Miss'],[2.5]
165.0,24.0,Sherman Timbs,Mississippi St.,430,2022-23,2,"[11, 13]","['11/19/2022', '01/02/2023']","['ETSU', 'Illinois']","[2.0, 2.0]"
843.0,140.0,Demon Clowney,Ole Miss,433,2022-23,1,[2],['09/17/2022'],['Georgia Tech'],[2.0]
843.0,140.0,Cedric Johnson,Ole Miss,433,2022-23,1,[7],['10/22/2022'],['LSU'],[2.0]
843.0,140.0,Tavius Robinson,Ole Miss,433,2022-23,1,[11],['11/24/2022'],['Mississippi St.'],[2.0]
843.0,140.0,Ashanti Cistrunk,Ole Miss,433,2022-23,1,[10],['11/19/2022'],['Arkansas'],[2.5]
843.0,140.0,Otis Reese,Ole Miss,433,2022-23,1,[6],['10/15/2022'],['Auburn'],[2.0]
843.0,140.0,Ladarius Tennison,Ole Miss,433,2022-23,1,[10],['11/19/2022'],['Arkansas'],[2.0]
843.0,140.0,Khari Coleman,Ole Miss,433,2022-23,1,[1],['09/03/2022'],['Troy'],[5.0]
843.0,140.0,Austin Keys,Ole Miss,433,2022-23,1,[4],['10/01/2022'],['Kentucky'],[2.0]
843.0,140.0,A.J. Finley,Ole Miss,433,2022-23,1,[10],['11/19/2022'],['Arkansas'],[2.0]
843.0,140.0,Jaylon Carlies,Missouri,434,2022-23,1,[5],['10/01/2022'],['Georgia'],[2.5]
843.0,140.0,Martez Manuel,Missouri,434,2022-23,1,[12],['11/25/2022'],['Arkansas'],[2.0]
843.0,140.0,Isaiah McGuire,Missouri,434,2022-23,1,[12],['11/25/2022'],['Arkansas'],[2.0]
843.0,140.0,Darius Robinson,Missouri,434,2022-23,1,[9],['11/05/2022'],['Kentucky'],[2.5]
843.0,140.0,Chad Bailey,Missouri,434,2022-23,1,[13],['12/23/2022'],['Wake Forest'],[2.5]
843.0,140.0,Ennis Rakestraw Jr.,Missouri,434,2022-23,1,[7],['10/22/2022'],['Vanderbilt'],[2.0]
29.0,3.0,Ty'Ron Hopper,Missouri,434,2022-23,3,"[1, 3, 4]","['09/01/2022', '09/17/2022', '09/24/2022']","['Louisiana Tech', 'Abilene Christian', 'Auburn']","[2.0, 2.0, 2.5]"
843.0,140.0,Kristian Williams,Missouri,434,2022-23,1,[12],['11/25/2022'],['Arkansas'],[2.0]
165.0,24.0,DJ Coleman,Missouri,434,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['South Carolina', 'Kentucky']","[2.0, 2.0]"
843.0,140.0,Kaimon Rucker,North Carolina,457,2022-23,1,[1],['08/27/2022'],['Florida A&M'],[2.0]
843.0,140.0,Cedric Gray,North Carolina,457,2022-23,1,[14],['12/28/2022'],['Oregon'],[2.0]
843.0,140.0,Power Echols,North Carolina,457,2022-23,1,[1],['08/27/2022'],['Florida A&M'],[2.0]
843.0,140.0,Solomon Rogers,Charlotte,458,2022-23,1,[7],['10/15/2022'],['UAB'],[3.0]
165.0,24.0,Markees Watts,Charlotte,458,2022-23,2,"[11, 12]","['11/12/2022', '11/19/2022']","['Middle Tenn.', 'Louisiana Tech']","[2.5, 2.5]"
843.0,140.0,Amir Siddiq,Charlotte,458,2022-23,1,[11],['11/12/2022'],['Middle Tenn.'],[3.5]
843.0,140.0,Prince Bemah,Charlotte,458,2022-23,1,[12],['11/19/2022'],['Louisiana Tech'],[2.0]
843.0,140.0,Miguel Jackson,Charlotte,458,2022-23,1,[8],['10/22/2022'],['FIU'],[2.0]
843.0,140.0,Colton Feist,Nebraska,463,2022-23,1,[10],['11/12/2022'],['Michigan'],[2.0]
165.0,24.0,Caleb Tannor,Nebraska,463,2022-23,2,"[9, 12]","['11/05/2022', '11/25/2022']","['Minnesota', 'Iowa']","[2.5, 2.0]"
843.0,140.0,Isaac Gifford,Nebraska,463,2022-23,1,[5],['10/01/2022'],['Indiana'],[2.0]
843.0,140.0,Quinton Newsome,Nebraska,463,2022-23,1,[8],['10/29/2022'],['Illinois'],[2.5]
165.0,24.0,Garrett Nelson,Nebraska,463,2022-23,2,"[5, 6]","['10/01/2022', '10/07/2022']","['Indiana', 'Rutgers']","[2.0, 2.0]"
843.0,140.0,Eteva Mauga-Clements,Nebraska,463,2022-23,1,[12],['11/25/2022'],['Iowa'],[2.0]
843.0,140.0,Elijah Shelton,UNLV,465,2022-23,1,[1],['08/27/2022'],['Idaho St.'],[2.0]
843.0,140.0,Waisale Muavesi,UNLV,465,2022-23,1,[2],['09/10/2022'],['California'],[2.0]
165.0,24.0,Austin Ajiake,UNLV,465,2022-23,2,"[5, 6]","['09/30/2022', '10/07/2022']","['New Mexico', 'San Jose St.']","[2.0, 2.0]"
843.0,140.0,Jerrae Williams,UNLV,465,2022-23,1,[5],['09/30/2022'],['New Mexico'],[2.0]
843.0,140.0,Jalen Dixon,UNLV,465,2022-23,1,[9],['11/05/2022'],['San Diego St.'],[4.5]
165.0,24.0,Adam Plant Jr.,UNLV,465,2022-23,2,"[9, 10]","['11/05/2022', '11/11/2022']","['San Diego St.', 'Fresno St.']","[3.0, 2.0]"
843.0,140.0,BJ Harris,UNLV,465,2022-23,1,[12],['11/26/2022'],['Nevada'],[2.0]
843.0,140.0,Tongiaki Mateialona,Nevada,466,2022-23,1,[12],['11/26/2022'],['UNLV'],[2.0]
843.0,140.0,William Green,Nevada,466,2022-23,1,[9],['10/29/2022'],['San Jose St.'],[2.0]
843.0,140.0,Bentlee Sanders,Nevada,466,2022-23,1,[2],['09/03/2022'],['Texas St.'],[2.0]
843.0,140.0,Dom Peterson,Nevada,466,2022-23,1,[9],['10/29/2022'],['San Jose St.'],[2.5]
843.0,140.0,Tyson Williams,Nevada,466,2022-23,1,[6],['10/07/2022'],['Colorado St.'],[2.0]
843.0,140.0,Dwight Togiola,Nevada,466,2022-23,1,[11],['11/19/2022'],['Fresno St.'],[2.0]
843.0,140.0,Sterling Webb,New Mexico St.,472,2022-23,1,[6],['10/01/2022'],['FIU'],[2.0]
843.0,140.0,Gabe Peterson,New Mexico St.,472,2022-23,1,[12],['12/03/2022'],['Valparaiso'],[2.0]
843.0,140.0,Lazarus Williams,New Mexico St.,472,2022-23,1,[11],['11/26/2022'],['Liberty'],[2.0]
843.0,140.0,Trevor Brohard,New Mexico St.,472,2022-23,1,[7],['10/15/2022'],['New Mexico'],[2.5]
843.0,140.0,Syrus Dumas,New Mexico St.,472,2022-23,1,[6],['10/01/2022'],['FIU'],[2.0]
165.0,24.0,Chris Ojoh,New Mexico St.,472,2022-23,2,"[7, 9]","['10/15/2022', '11/12/2022']","['New Mexico', 'Lamar University']","[2.0, 2.0]"
843.0,140.0,Donavan King,New Mexico St.,472,2022-23,1,[9],['11/12/2022'],['Lamar University'],[2.0]
843.0,140.0,Tyriece Thomas,New Mexico St.,472,2022-23,1,[12],['12/03/2022'],['Valparaiso'],[2.0]
843.0,140.0,Kyler Drake,New Mexico,473,2022-23,1,[9],['11/05/2022'],['Utah St.'],[2.0]
29.0,3.0,Cody Moon,New Mexico,473,2022-23,3,"[2, 3, 6]","['09/09/2022', '09/17/2022', '10/08/2022']","['Boise St.', 'UTEP', 'Wyoming']","[2.0, 2.0, 2.0]"
843.0,140.0,Justin Harris,New Mexico,473,2022-23,1,[12],['11/25/2022'],['Colorado St.'],[2.0]
165.0,24.0,Jerrick Reed II,New Mexico,473,2022-23,2,"[2, 11]","['09/09/2022', '11/18/2022']","['Boise St.', 'San Diego St.']","[2.0, 2.0]"
843.0,140.0,Jaden Phillips,New Mexico,473,2022-23,1,[12],['11/25/2022'],['Colorado St.'],[2.0]
165.0,24.0,Drake Thomas,NC State,490,2022-23,2,"[12, 13]","['11/25/2022', '12/30/2022']","['North Carolina', 'Maryland']","[2.0, 4.0]"
843.0,140.0,Payton Wilson,NC State,490,2022-23,1,[13],['12/30/2022'],['Maryland'],[3.0]
843.0,140.0,Tanner Ingle,NC State,490,2022-23,1,[5],['10/01/2022'],['Clemson'],[2.0]
843.0,140.0,Davin Vann,NC State,490,2022-23,1,[12],['11/25/2022'],['North Carolina'],[2.0]
843.0,140.0,Savion Jackson,NC State,490,2022-23,1,[1],['09/03/2022'],['East Carolina'],[2.0]
165.0,24.0,Isaiah Moore,NC State,490,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['Wake Forest', 'Boston College']","[2.5, 2.0]"
843.0,140.0,C.J. Clark,NC State,490,2022-23,1,[3],['09/17/2022'],['Texas Tech'],[2.0]
843.0,140.0,Roderick Brown,North Texas,497,2022-23,1,[7],['10/15/2022'],['Louisiana Tech'],[2.5]
165.0,24.0,Mazin Richards,North Texas,497,2022-23,2,"[7, 8]","['10/15/2022', '10/22/2022']","['Louisiana Tech', 'UTSA']","[3.0, 2.5]"
843.0,140.0,Tom Trieb,North Texas,497,2022-23,1,[13],['12/02/2022'],['UTSA'],[2.0]
843.0,140.0,Kadren Johnson,North Texas,497,2022-23,1,[9],['10/29/2022'],['Western Ky.'],[2.0]
843.0,140.0,Jordan Brown,North Texas,497,2022-23,1,[5],['09/24/2022'],['Memphis'],[2.0]
843.0,140.0,Lucius Tillery,ULM,498,2022-23,1,[10],['11/12/2022'],['Georgia St.'],[2.0]
843.0,140.0,Zack Woodard,ULM,498,2022-23,1,[6],['10/08/2022'],['Coastal Carolina'],[2.0]
29.0,3.0,Caleb Thomas,ULM,498,2022-23,3,"[5, 8, 10]","['10/01/2022', '10/22/2022', '11/12/2022']","['Arkansas St.', 'Army West Point', 'Georgia St.']","[2.0, 3.0, 2.0]"
843.0,140.0,Tristan Driggers,ULM,498,2022-23,1,[7],['10/15/2022'],['South Alabama'],[2.0]
843.0,140.0,Kenard Snyder,ULM,498,2022-23,1,[10],['11/12/2022'],['Georgia St.'],[3.0]
843.0,140.0,Quae Drake,ULM,498,2022-23,1,[5],['10/01/2022'],['Arkansas St.'],[3.5]
843.0,140.0,Daveren Rayner,NIU,503,2022-23,1,[7],['10/15/2022'],['Eastern Mich.'],[2.5]
843.0,140.0,Izayah Green-May,NIU,503,2022-23,1,[2],['09/10/2022'],['Tulsa'],[2.0]
843.0,140.0,Devonte O'Malley,NIU,503,2022-23,1,[7],['10/15/2022'],['Eastern Mich.'],[2.0]
843.0,140.0,Raishein Thomas,NIU,503,2022-23,1,[10],['11/09/2022'],['Western Mich.'],[4.0]
843.0,140.0,Najee Story,Northwestern,509,2022-23,1,[3],['09/17/2022'],['Southern Ill.'],[2.0]
843.0,140.0,Adetomiwa Adebawore,Northwestern,509,2022-23,1,[12],['11/26/2022'],['Illinois'],[2.0]
843.0,140.0,Coco Azema,Northwestern,509,2022-23,1,[1],['08/27/2022'],['Nebraska'],[2.0]
843.0,140.0,Bryce Gallagher,Northwestern,509,2022-23,1,[7],['10/22/2022'],['Maryland'],[2.5]
843.0,140.0,Xander Mueller,Northwestern,509,2022-23,1,[12],['11/26/2022'],['Illinois'],[3.0]
843.0,140.0,Marist Liufau,Notre Dame,513,2022-23,1,[7],['10/22/2022'],['UNLV'],[2.0]
843.0,140.0,Rylie Mills,Notre Dame,513,2022-23,1,[4],['09/24/2022'],['North Carolina'],[2.5]
165.0,24.0,Isaiah Foskey,Notre Dame,513,2022-23,2,"[7, 8]","['10/22/2022', '10/29/2022']","['UNLV', 'Syracuse']","[3.0, 2.5]"
843.0,140.0,Jayson Ademilola,Notre Dame,513,2022-23,1,[12],['11/26/2022'],['Southern California'],[2.0]
843.0,140.0,Jordan Botelho,Notre Dame,513,2022-23,1,[13],['12/30/2022'],['South Carolina'],[2.0]
843.0,140.0,JD Bertrand,Notre Dame,513,2022-23,1,[9],['11/05/2022'],['Clemson'],[2.0]
843.0,140.0,Jacob Lacey,Notre Dame,513,2022-23,1,[3],['09/17/2022'],['California'],[2.0]
29.0,3.0,Mike Hall Jr.,Ohio St.,518,2022-23,3,"[1, 2, 6]","['09/03/2022', '09/10/2022', '10/08/2022']","['Notre Dame', 'Arkansas St.', 'Michigan St.']","[2.0, 3.0, 2.5]"
165.0,24.0,Tommy Eichenberg,Ohio St.,518,2022-23,2,"[1, 4]","['09/03/2022', '09/24/2022']","['Notre Dame', 'Wisconsin']","[3.0, 2.0]"
843.0,140.0,Steele Chambers,Ohio St.,518,2022-23,1,[5],['10/01/2022'],['Rutgers'],[2.0]
165.0,24.0,Cody Simon,Ohio St.,518,2022-23,2,"[2, 7]","['09/10/2022', '10/22/2022']","['Arkansas St.', 'Iowa']","[2.0, 2.0]"
843.0,140.0,JT Tuimoloau,Ohio St.,518,2022-23,1,[12],['11/26/2022'],['Michigan'],[2.0]
843.0,140.0,Jack Sawyer,Ohio St.,518,2022-23,1,[3],['09/17/2022'],['Toledo'],[2.0]
843.0,140.0,Zach Harrison,Ohio St.,518,2022-23,1,[11],['11/19/2022'],['Maryland'],[2.5]
843.0,140.0,Javontae Jean-Baptiste,Ohio St.,518,2022-23,1,[3],['09/17/2022'],['Toledo'],[2.0]
843.0,140.0,Jack McCrory,Ohio,519,2022-23,1,[5],['10/01/2022'],['Kent St.'],[2.0]
165.0,24.0,Bryce Houston,Ohio,519,2022-23,2,"[6, 9]","['10/08/2022', '11/01/2022']","['Akron', 'Buffalo']","[3.5, 2.0]"
165.0,24.0,Vonnie Watkins,Ohio,519,2022-23,2,"[7, 8]","['10/15/2022', '10/22/2022']","['Western Mich.', 'NIU']","[3.0, 2.0]"
843.0,140.0,Shane Bonner,Ohio,519,2022-23,1,[14],['12/30/2022'],['Wyoming'],[2.0]
843.0,140.0,Keye Thompson,Ohio,519,2022-23,1,[8],['10/22/2022'],['NIU'],[2.5]
843.0,140.0,Sione Asi,Oklahoma St.,521,2022-23,1,[4],['10/01/2022'],['Baylor'],[2.0]
843.0,140.0,Ben Kopenski,Oklahoma St.,521,2022-23,1,[3],['09/17/2022'],['Ark.-Pine Bluff'],[2.0]
843.0,140.0,Brock Martin,Oklahoma St.,521,2022-23,1,[13],['12/27/2022'],['Wisconsin'],[2.0]
165.0,24.0,Tyler Lacy,Oklahoma St.,521,2022-23,2,"[1, 2]","['09/01/2022', '09/10/2022']","['Central Mich.', 'Arizona St.']","[2.5, 2.5]"
843.0,140.0,Kendal Daniels,Oklahoma St.,521,2022-23,1,[5],['10/08/2022'],['Texas Tech'],[2.0]
843.0,140.0,Lamont Bishop,Oklahoma St.,521,2022-23,1,[13],['12/27/2022'],['Wisconsin'],[2.0]
843.0,140.0,Collin Oliver,Oklahoma St.,521,2022-23,1,[10],['11/12/2022'],['Iowa St.'],[2.0]
843.0,140.0,Mason Cobb,Oklahoma St.,521,2022-23,1,[3],['09/17/2022'],['Ark.-Pine Bluff'],[2.5]
843.0,140.0,Jonah Laulu,Oklahoma,522,2022-23,1,[11],['11/19/2022'],['Oklahoma St.'],[2.0]
843.0,140.0,Jalen Redmond,Oklahoma,522,2022-23,1,[9],['11/05/2022'],['Baylor'],[2.0]
843.0,140.0,Ethan Downs,Oklahoma,522,2022-23,1,[12],['11/26/2022'],['Texas Tech'],[2.5]
843.0,140.0,David Ugwoegbu,Oklahoma,522,2022-23,1,[7],['10/15/2022'],['Kansas'],[2.0]
165.0,24.0,Reggie Grimes,Oklahoma,522,2022-23,2,"[1, 2]","['09/03/2022', '09/10/2022']","['UTEP', 'Kent St.']","[2.5, 2.5]"
843.0,140.0,Jordan Kelley,Oklahoma,522,2022-23,1,[11],['11/19/2022'],['Oklahoma St.'],[2.5]
843.0,140.0,Isaiah Coe,Oklahoma,522,2022-23,1,[11],['11/19/2022'],['Oklahoma St.'],[2.0]
843.0,140.0,Danny Stutsman,Oklahoma,522,2022-23,1,[7],['10/15/2022'],['Kansas'],[2.0]
843.0,140.0,Terry Jones Jr.,Old Dominion,523,2022-23,1,[8],['10/29/2022'],['Georgia St.'],[2.0]
843.0,140.0,Alonzo Ford Jr.,Old Dominion,523,2022-23,1,[5],['10/01/2022'],['Liberty'],[2.0]
843.0,140.0,Jason Henderson,Old Dominion,523,2022-23,1,[9],['11/05/2022'],['Marshall'],[2.0]
843.0,140.0,Shawn Asbury II,Old Dominion,523,2022-23,1,[9],['11/05/2022'],['Marshall'],[2.0]
843.0,140.0,Ryan Henry,Old Dominion,523,2022-23,1,[4],['09/24/2022'],['Arkansas St.'],[3.5]
843.0,140.0,Marcus Haynes,Old Dominion,523,2022-23,1,[10],['11/12/2022'],['James Madison'],[2.0]
843.0,140.0,Deeve Harris,Old Dominion,523,2022-23,1,[6],['10/15/2022'],['Coastal Carolina'],[2.0]
843.0,140.0,Devin Brandt-Epps,Old Dominion,523,2022-23,1,[4],['09/24/2022'],['Arkansas St.'],[2.0]
843.0,140.0,Denzel Lowry,Old Dominion,523,2022-23,1,[6],['10/15/2022'],['Coastal Carolina'],[2.0]
843.0,140.0,John McCartan,Oregon St.,528,2022-23,1,[1],['09/03/2022'],['Boise St.'],[2.0]
843.0,140.0,Kyrei Fisher-Morris,Oregon St.,528,2022-23,1,[13],['12/17/2022'],['Florida'],[3.0]
843.0,140.0,Omar Speights,Oregon St.,528,2022-23,1,[13],['12/17/2022'],['Florida'],[2.0]
843.0,140.0,Noah Sewell,Oregon,529,2022-23,1,[11],['11/19/2022'],['Utah'],[2.0]
843.0,140.0,DJ Johnson,Oregon,529,2022-23,1,[8],['10/29/2022'],['California'],[2.0]
843.0,140.0,Mase Funa,Oregon,529,2022-23,1,[13],['12/28/2022'],['North Carolina'],[2.0]
843.0,140.0,Brandon Dorlus,Oregon,529,2022-23,1,[5],['10/01/2022'],['Stanford'],[3.0]
843.0,140.0,Dani Dennis-Sutton,Penn St.,539,2022-23,1,[4],['09/24/2022'],['Central Mich.'],[2.0]
843.0,140.0,Coziah Izzard,Penn St.,539,2022-23,1,[6],['10/15/2022'],['Michigan'],[2.0]
165.0,24.0,Demeioun Robinson,Penn St.,539,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['Indiana', 'Maryland']","[2.0, 2.0]"
843.0,140.0,Nick Tarburton,Penn St.,539,2022-23,1,[9],['11/05/2022'],['Indiana'],[2.0]
165.0,24.0,Abdul Carter,Penn St.,539,2022-23,2,"[11, 12]","['11/19/2022', '11/26/2022']","['Rutgers', 'Michigan St.']","[2.0, 3.0]"
843.0,140.0,Adisa Isaac,Penn St.,539,2022-23,1,[13],['01/02/2023'],['Utah'],[2.0]
843.0,140.0,Kobe King,Penn St.,539,2022-23,1,[9],['11/05/2022'],['Indiana'],[2.5]
843.0,140.0,Amin Vanover,Penn St.,539,2022-23,1,[11],['11/19/2022'],['Rutgers'],[2.0]
29.0,3.0,Curtis Jacobs,Penn St.,539,2022-23,3,"[7, 11, 13]","['10/22/2022', '11/19/2022', '01/02/2023']","['Minnesota', 'Rutgers', 'Utah']","[2.0, 2.0, 2.0]"
843.0,140.0,Deslin Alexandre,Pittsburgh,545,2022-23,1,[9],['11/05/2022'],['Syracuse'],[3.0]
843.0,140.0,Tylar Wiltz,Pittsburgh,545,2022-23,1,[13],['12/30/2022'],['UCLA'],[2.0]
843.0,140.0,John Morgan III,Pittsburgh,545,2022-23,1,[1],['09/01/2022'],['West Virginia'],[3.0]
843.0,140.0,Devin Danielson,Pittsburgh,545,2022-23,1,[5],['10/01/2022'],['Georgia Tech'],[2.0]
843.0,140.0,Dayon Hayes,Pittsburgh,545,2022-23,1,[12],['11/26/2022'],['Miami (FL)'],[4.0]
165.0,24.0,Calijah Kancey,Pittsburgh,545,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['Syracuse', 'Virginia']","[2.5, 3.5]"
843.0,140.0,SirVocea Dennis,Pittsburgh,545,2022-23,1,[7],['10/22/2022'],['Louisville'],[2.0]
843.0,140.0,Solomon DeShields,Pittsburgh,545,2022-23,1,[3],['09/17/2022'],['Western Mich.'],[2.0]
843.0,140.0,Jack Sullivan,Purdue,559,2022-23,1,[9],['11/05/2022'],['Iowa'],[2.0]
843.0,140.0,Kydran Jenkins,Purdue,559,2022-23,1,[11],['11/19/2022'],['Northwestern'],[2.0]
843.0,140.0,Khordae Sydnor,Purdue,559,2022-23,1,[6],['10/08/2022'],['Maryland'],[2.0]
843.0,140.0,Semisi Fakasiieiki,Purdue,559,2022-23,1,[5],['10/01/2022'],['Minnesota'],[2.0]
843.0,140.0,Jalen Graham,Purdue,559,2022-23,1,[7],['10/15/2022'],['Nebraska'],[2.0]
843.0,140.0,Prince Boyd Jr.,Purdue,559,2022-23,1,[2],['09/10/2022'],['Indiana St.'],[2.0]
843.0,140.0,Josh Pearcy,Rice,574,2022-23,1,[5],['10/01/2022'],['UAB'],[2.0]
843.0,140.0,Myron Morrison,Rice,574,2022-23,1,[5],['10/01/2022'],['UAB'],[2.0]
843.0,140.0,Trey Schuman,Rice,574,2022-23,1,[5],['10/01/2022'],['UAB'],[2.0]
843.0,140.0,George Nyakwol,Rice,574,2022-23,1,[6],['10/15/2022'],['Fla. Atlantic'],[2.0]
843.0,140.0,De'Braylon Carroll,Rice,574,2022-23,1,[7],['10/22/2022'],['Louisiana Tech'],[2.0]
165.0,24.0,Ikenna Enechukwu,Rice,574,2022-23,2,"[5, 6]","['10/01/2022', '10/15/2022']","['UAB', 'Fla. Atlantic']","[2.0, 2.5]"
843.0,140.0,Aaron Lewis,Rutgers,587,2022-23,1,[7],['10/22/2022'],['Indiana'],[2.0]
843.0,140.0,Deion Jennings,Rutgers,587,2022-23,1,[12],['11/26/2022'],['Maryland'],[3.0]
843.0,140.0,Avery Young,Rutgers,587,2022-23,1,[11],['11/19/2022'],['Penn St.'],[2.0]
843.0,140.0,Mayan Ahanotu,Rutgers,587,2022-23,1,[12],['11/26/2022'],['Maryland'],[3.0]
843.0,140.0,Desmond Igbinosun,Rutgers,587,2022-23,1,[12],['11/26/2022'],['Maryland'],[2.0]
843.0,140.0,Wesley Bailey,Rutgers,587,2022-23,1,[2],['09/10/2022'],['Wagner'],[2.0]
165.0,24.0,Jonah Tavai,San Diego St.,626,2022-23,2,"[7, 8]","['10/22/2022', '10/29/2022']","['Nevada', 'Fresno St.']","[2.0, 2.5]"
843.0,140.0,Keshawn Banks,San Diego St.,626,2022-23,1,[13],['12/24/2022'],['Middle Tenn.'],[4.0]
843.0,140.0,Justus Tavai,San Diego St.,626,2022-23,1,[11],['11/18/2022'],['New Mexico'],[2.5]
843.0,140.0,Dallas Branch,San Diego St.,626,2022-23,1,[9],['11/05/2022'],['UNLV'],[2.0]
165.0,24.0,Michael Shawcroft,San Diego St.,626,2022-23,2,"[7, 8]","['10/22/2022', '10/29/2022']","['Nevada', 'Fresno St.']","[2.0, 2.5]"
843.0,140.0,Garret Fountain,San Diego St.,626,2022-23,1,[4],['09/24/2022'],['Toledo'],[2.0]
843.0,140.0,Caden McDonald,San Diego St.,626,2022-23,1,[2],['09/10/2022'],['Idaho St.'],[2.5]
843.0,140.0,Cooper McDonald,San Diego St.,626,2022-23,1,[10],['11/12/2022'],['San Jose St.'],[2.0]
843.0,140.0,James Carpenter,James Madison,317,2022-23,1,[8],['11/05/2022'],['Louisville'],[3.0]
8.0,1.0,Isaac Ukwu,James Madison,317,2022-23,4,"[1, 5, 7, 8]","['09/03/2022', '10/08/2022', '10/22/2022', '11/05/2022']","['Middle Tenn.', 'Arkansas St.', 'Marshall', 'Louisville']","[2.0, 2.5, 2.0, 2.5]"
29.0,3.0,Taurus Jones,James Madison,317,2022-23,3,"[1, 4, 5]","['09/03/2022', '10/01/2022', '10/08/2022']","['Middle Tenn.', 'Texas St.', 'Arkansas St.']","[2.5, 2.0, 2.5]"
843.0,140.0,Jamree Kromah,James Madison,317,2022-23,1,[10],['11/19/2022'],['Georgia St.'],[2.0]
843.0,140.0,Jamare Edwards,James Madison,317,2022-23,1,[11],['11/26/2022'],['Coastal Carolina'],[3.5]
165.0,24.0,Chris Chukwuneke,James Madison,317,2022-23,2,"[6, 11]","['10/15/2022', '11/26/2022']","['Ga. Southern', 'Coastal Carolina']","[2.0, 2.5]"
843.0,135.0,Kyle Harmon,San Jose St.,630,2021-22,1,[8],['10/21/2021'],['UNLV'],[2.0]
843.0,135.0,Cade Hall,San Jose St.,630,2021-22,1,[9],['10/30/2021'],['Wyoming'],[2.5]
843.0,135.0,Noah Wright,San Jose St.,630,2021-22,1,[12],['11/25/2021'],['Fresno St.'],[2.0]
843.0,135.0,Alii Matau,San Jose St.,630,2021-22,1,[7],['10/15/2021'],['San Diego St.'],[2.0]
843.0,135.0,Hadari Darden,San Jose St.,630,2021-22,1,[12],['11/25/2021'],['Fresno St.'],[2.0]
843.0,135.0,Viliami Fehoko,San Jose St.,630,2021-22,1,[11],['11/13/2021'],['Utah St.'],[2.0]
843.0,135.0,Tre Smith,San Jose St.,630,2021-22,1,[11],['11/13/2021'],['Utah St.'],[2.0]
843.0,135.0,Jordan Cobbs,San Jose St.,630,2021-22,1,[8],['10/21/2021'],['UNLV'],[2.0]
843.0,135.0,Ke'Shun Brown,South Alabama,646,2021-22,1,[7],['10/30/2021'],['Arkansas St.'],[2.0]
843.0,135.0,CJ Rias,South Alabama,646,2021-22,1,[2],['09/11/2021'],['Bowling Green'],[2.0]
843.0,135.0,Keith Gallmon Jr.,South Alabama,646,2021-22,1,[4],['10/09/2021'],['Texas St.'],[2.5]
843.0,135.0,Wy'Kevious Thomas,South Alabama,646,2021-22,1,[12],['09/18/2021'],['Alcorn'],[2.0]
843.0,135.0,Jamal Brooks,South Alabama,646,2021-22,1,[3],['10/02/2021'],['Louisiana'],[2.0]
165.0,19.0,Yam Banks,South Alabama,646,2021-22,2,"[4, 5]","['10/09/2021', '10/14/2021']","['Texas St.', 'Ga. Southern']","[2.0, 2.0]"
843.0,135.0,Kingsley Enagbare,South Carolina,648,2021-22,1,[2],['09/11/2021'],['East Carolina'],[2.0]
843.0,135.0,Jaylan Foster,South Carolina,648,2021-22,1,[6],['10/09/2021'],['Tennessee'],[2.0]
843.0,135.0,Brad Johnson,South Carolina,648,2021-22,1,[1],['09/04/2021'],['Eastern Ill.'],[2.0]
843.0,135.0,Damani Staley,South Carolina,648,2021-22,1,[10],['11/13/2021'],['Missouri'],[2.0]
843.0,135.0,Vincent Davis,South Fla.,651,2021-22,1,[6],['10/16/2021'],['Tulsa'],[2.0]
